0.0	0.0
0.02040816326531	4.08372985936e-06
0.04081632653061	6.38201174424e-06
0.06122448979592	8.351230114281e-06
0.08163265306122	1.000646283985e-05
0.1020408163265	1.136255126689e-05
0.1224489795918	1.243416263405e-05
0.1428571428571	1.323584799458e-05
0.1632653061224	1.378209494325e-05
0.1836734693878	1.408737461872e-05
0.2040816326531	1.41661826052e-05
0.2244897959184	1.403307349586e-05
0.2448979591837	1.370268900574e-05
0.265306122449	1.318977963414e-05
0.2857142857143	1.250921997772e-05
0.3061224489796	1.167601788586e-05
0.3265306122449	1.070531773022e-05
0.3469387755102	9.612398131988e-06
0.3673469387755	8.412664552956e-06
0.3877551020408	7.121637211197e-06
0.4081632653061	5.754934829343e-06
0.4285714285714	4.328254763224e-06
0.4489795918367	2.857350091652e-06
0.469387755102	1.358004274471e-06
0.4897959183673	-1.53995993974e-07
0.5102040816327	-1.662889095044e-06
0.530612244898	-3.152967310948e-06
0.5510204081633	-4.608605514268e-06
0.5714285714286	-6.014289075268e-06
0.5918367346939	-7.354640350169e-06
0.6122448979592	-8.614443129141e-06
0.6326530612245	-9.778664444122e-06
0.6530612244898	-1.083247316383e-05
0.6734693877551	-1.176125483653e-05
0.6938775510204	-1.255062228046e-05
0.7142857142857	-1.318642146742e-05
0.734693877551	-1.365473229715e-05
0.7551020408163	-1.394186391901e-05
0.7755102040816	-1.403434432362e-05
0.7959183673469	-1.391890400061e-05
0.8163265306122	-1.358245354019e-05
0.8367346938776	-1.301205514637e-05
0.8571428571429	-1.219488812888e-05
0.8775510204082	-1.111820854991e-05
0.8979591836735	-9.76930332158e-06
0.9183673469388	-8.135439181201e-06
0.9387755102041	-6.203807115628e-06
0.9591836734694	-3.961462963325e-06
0.9795918367347	-1.39526509578e-06
1.0	0.0
